Timestamp,Timestamp (Seconds),Algorithm,Algorithm (human readable),Avg Key Gen Time (ms),Avg Cert Signing Request Time (ms),Avg Cert Gen Time (ms),Avg Cert Verifying Time (ms),
2021-03-08 22:44:38.929884,1615243478.929884,rsa 2048,RSA 2048,90.05141258239746,2.974987030029297,3.139495849609375,1.8472671508789062,
2021-03-08 22:44:39.326762,1615243479.326762,rsa 3072,RSA 3072,183.58707427978516,4.285097122192383,4.532814025878906,2.168416976928711,
2021-03-08 22:44:39.762013,1615243479.762013,rsa 4096,RSA 4096,288.87224197387695,6.502389907836914,7.038354873657227,2.034902572631836,
2021-03-08 22:44:39.772255,1615243479.772255,dilithium2,Dilithium 2,1.8167495727539062,1.8525123596191406,2.040863037109375,2.150297164916992,
2021-03-08 22:44:39.783453,1615243479.783453,dilithium3,Dilithium 3,1.8837451934814453,1.9936561584472656,2.497434616088867,2.0728111267089844,
2021-03-08 22:44:39.796096,1615243479.796096,dilithium5,Dilithium 5,2.1097660064697266,2.222776412963867,3.511190414428711,2.1851062774658203,
2021-03-08 22:44:39.806861,1615243479.806861,dilithium2_aes,Dilithium 2 + AES,1.96075439453125,2.019643783569336,2.393484115600586,1.918792724609375,
2021-03-08 22:44:39.817083,1615243479.817083,dilithium3_aes,Dilithium 3 + AES,1.703023910522461,2.062082290649414,2.3288726806640625,1.8849372863769531,
2021-03-08 22:44:39.827569,1615243479.827569,dilithium5_aes,Dilithium 5 + AES,1.7535686492919922,1.9555091857910156,2.382040023803711,1.9638538360595703,
2021-03-08 22:44:39.851297,1615243479.851297,falcon512,Falcon 512,10.167360305786133,2.3233890533447266,2.2478103637695312,1.987457275390625,
2021-03-08 22:44:39.893911,1615243479.893911,falcon1024,Falcon 1024,16.483068466186523,2.544403076171875,2.551555633544922,2.050638198852539,
2021-03-08 22:44:40.110920,1615243480.11092,rainbowIclassic,Rainbow I Classic,96.22430801391602,5.246877670288086,8.90660285949707,8.078813552856445,
2021-03-08 22:44:40.344331,1615243480.344331,rainbowIcircumzenithal,Rainbow I Circumzenithal,106.88209533691406,4.437446594238281,6.890058517456055,6.344795227050781,
2021-03-08 22:44:40.707306,1615243480.707306,rainbowIcompressed,Rainbow I Compressed,106.11271858215332,48.24662208557129,50.4758358001709,6.252765655517578,
2021-03-08 22:44:43.396910,1615243483.39691,rainbowIIIclassic,Rainbow III Classic,1277.252435684204,26.193857192993164,50.07600784301758,45.328617095947266,
2021-03-08 22:44:46.408269,1615243486.408269,rainbowIIIcircumzenithal,Rainbow III Circumzenithal,1453.4778594970703,20.56288719177246,37.32776641845703,34.0723991394043,
2021-03-08 22:44:51.399450,1615243491.39945,rainbowIIIcompressed,Rainbow III Compressed,1451.2617588043213,679.5785427093506,695.2168941497803,34.052133560180664,
2021-03-08 22:44:58.840093,1615243498.840093,rainbowvclassic,Rainbow V Classic,3573.3511447906494,55.004119873046875,107.85198211669922,97.28550910949707,
2021-03-08 22:45:07.272074,1615243507.272074,rainbowVcircumzenithal,Rainbow V Circumzenithal,4106.2328815460205,42.325735092163086,77.24332809448242,70.47152519226074,
2021-03-08 22:45:21.423511,1615243521.423511,rainbowVcompressed,Rainbow V Compressed,4104.767799377441,1946.7713832855225,1981.2183380126953,70.3434944152832,
2021-03-08 22:45:21.998786,1615243521.998786,rsa3072_dilithium2,RSA 3072 + Dilithium 2,221.4198112487793,4.266023635864258,4.428625106811523,2.658843994140625,
2021-03-08 22:45:22.624550,1615243522.62455,rsa3072_falcon512,RSA 3072 + Falcon 512,214.08963203430176,4.739999771118164,4.969596862792969,2.214670181274414,
2021-03-08 22:45:22.635891,1615243522.635891,p256_dilithium2,P256 + Dilithium 2,1.8308162689208984,2.3369789123535156,2.4750232696533203,2.256155014038086,
2021-03-08 22:45:22.664603,1615243522.664603,p256_falcon512,P256 + Falcon 512,7.464885711669922,2.2673606872558594,2.6144981384277344,2.7260780334472656,
2021-03-08 22:45:22.708529,1615243522.708529,p384_dilithium3,P384 + Dilithium 3,17.95053482055664,9.931802749633789,7.174968719482422,3.8728713989257812,
2021-03-08 22:45:22.734620,1615243522.73462,p521_dilithium5,P521 + Dilithium 5,3.937244415283203,4.147529602050781,6.039857864379883,5.644798278808594,
2021-03-08 22:45:22.798836,1615243522.798836,p521_falcon1024,P521 + Falcon 1024,24.76978302001953,4.602193832397461,6.180763244628906,5.193233489990234,
2021-03-08 22:45:23.336871,1615243523.336871,rsa3072_rainbowIclassic,RSA 3072 + Rainbow I Classic,222.27168083190918,7.775068283081055,11.653900146484375,8.559942245483398,
2021-03-08 22:45:24.026489,1615243524.026489,rsa3072_rainbowIcircumzenithal,RSA 3072 + Rainbow I Circumzenithal,172.0116138458252,7.105588912963867,9.245634078979492,6.540060043334961,
2021-03-08 22:45:24.647387,1615243524.647387,rsa3072_rainbowIcompressed,RSA 3072 + Rainbow I Compressed,221.5125560760498,50.079345703125,52.60467529296875,6.491422653198242,
2021-03-08 22:45:24.865439,1615243524.865439,p256_rainbowIclassic,P256 + Rainbow I Classic,96.22597694396973,5.533695220947266,9.33837890625,8.440971374511719,
2021-03-08 22:45:25.099329,1615243525.099329,p256_rainbowIcircumzenithal,P256 + Rainbow I Circumzenithal,106.72855377197266,4.674196243286133,7.01141357421875,6.471395492553711,
2021-03-08 22:45:25.463354,1615243525.463354,p256_rainbowIcompressed,P256 + Rainbow I Compressed,105.92389106750488,48.04491996765137,50.789594650268555,6.5097808837890625,
