Timestamp,Timestamp (Seconds),Algorithm,Avg Key Gen Time (s),Avg Cert Signing Request Time (s),Avg Cert Gen Time (s),Avg Cert Verifying Time (s),
2020-10-25 16:04:40.157812,1603641880.157812,rsa 2048,85.09276175498962,4.404299259185791,4.663789987564087,2.9532487392425537,
2020-10-25 16:09:11.309975,1603642151.309975,rsa 3072,253.20192074775696,7.207765340805054,7.532407283782959,3.0367939472198486,
2020-10-25 16:19:58.886934,1603642798.886934,rsa 4096,619.2707688808441,12.113296270370483,12.402010202407837,3.1204946041107178,
2020-10-25 16:20:11.683381,1603642811.683381,dilithium2,2.846494436264038,3.28869891166687,3.5582051277160645,3.0990898609161377,
2020-10-25 16:20:24.845836,1603642824.845836,dilithium3,2.903184175491333,3.3932340145111084,3.6834449768066406,3.178616762161255,
2020-10-25 16:20:38.161620,1603642838.16162,dilithium4,2.9160711765289307,3.3853847980499268,3.745790719985962,3.264528274536133,
2020-10-25 16:21:23.252505,1603642883.252505,falcon512,22.88381314277649,9.284516096115112,9.825225114822388,3.067328691482544,
2020-10-25 16:22:55.191123,1603642975.191123,falcon1024,56.02461647987366,16.2013943195343,16.422619104385376,3.23445987701416,
2020-10-25 16:27:29.321260,1603643249.32126,rsa3072_dilithium2,254.763525724411,7.698150634765625,8.223861455917358,3.2884442806243896,
2020-10-25 16:32:42.017110,1603643562.01711,rsa3072_falcon512,281.050758600235,13.77357530593872,13.842679023742676,3.2598278522491455,
2020-10-25 16:32:55.819132,1603643575.819132,p256_dilithium2,2.977402687072754,3.458329677581787,3.9174787998199463,3.4403674602508545,
2020-10-25 16:33:42.630021,1603643622.630021,p256_falcon512,23.52827739715576,9.646904706954956,10.210378885269165,3.400404214859009,
2020-10-25 16:38:26.733088,1603643906.733088,rsa3072_dilithium3,264.0567584037781,7.8800718784332275,8.437685489654541,3.394353151321411,
2020-10-25 16:38:40.957012,1603643920.957012,p256_dilithium3,3.0116147994995117,3.544583320617676,4.083986282348633,3.5797712802886963,
2020-10-25 16:39:01.483507,1603643941.483507,p384_dilithium4,4.069975852966309,4.624655485153198,6.360876798629761,5.465176105499268,
