Timestamp,Timestamp (Seconds),Algorithm,Algorithm (human readable),Avg Key Gen Time (ms),Avg Cert Signing Request Time (ms),Avg Cert Gen Time (ms),Avg Cert Verifying Time (ms),
2021-03-12 23:01:52.853845,1615590112.853845,rsa3072_rainbowIclassic,RSA 3072 + Rainbow I Classic,412.8255844116211,11.647939682006836,16.266822814941406,15.302419662475586,
2021-03-12 23:01:54.099098,1615590114.099098,rsa3072_rainbowIcircumzenithal,RSA 3072 + Rainbow I Circumzenithal,414.0777587890625,10.584831237792969,14.145851135253906,9.722232818603516,
2021-03-12 23:01:56.816357,1615590116.816357,rsa3072_rainbowIcompressed,RSA 3072 + Rainbow I Compressed,1082.655906677246,68.10617446899414,70.14322280883789,9.793758392333984,
2021-03-12 23:01:57.341170,1615590117.34117,p256_dilithium2,P256 + Dilithium 2,3.9091110229492188,4.546403884887695,4.808187484741211,4.365682601928711,
2021-03-12 23:01:57.880114,1615590117.880114,p256_falcon512,P256 + Falcon 512,12.377262115478516,4.381418228149414,4.937887191772461,4.083156585693359,
2021-03-12 23:01:58.413362,1615590118.413362,p384_dilithium3,P384 + Dilithium 3,5.109548568725586,5.558967590332031,7.072210311889648,6.083250045776367,
2021-03-12 23:01:58.962285,1615590118.962285,p521_dilithium5,P521 + Dilithium 5,7.272958755493164,7.862091064453125,10.196447372436523,9.222030639648438,
2021-03-12 23:01:59.551471,1615590119.551471,p521_falcon1024,P521 + Falcon 1024,25.9397029876709,7.53331184387207,9.978055953979492,8.434534072875977,
2021-03-12 23:02:00.338119,1615590120.338119,p256_rainbowIclassic,P256 + Rainbow I Classic,123.62432479858398,8.489608764648438,13.366222381591797,12.702703475952148,
2021-03-12 23:02:01.148409,1615590121.148409,p256_rainbowIcircumzenithal,P256 + Rainbow I Circumzenithal,138.8258934020996,8.146524429321289,11.394023895263672,9.170055389404297,
2021-03-12 23:02:02.129896,1615590122.129896,p256_rainbowIcompressed,P256 + Rainbow I Compressed,138.37885856628418,64.35012817382812,67.0783519744873,9.631156921386719,
2021-03-12 23:02:05.802155,1615590125.802155,p384_rainbowIIIclassic,P384 + Rainbow III Classic,1493.5083389282227,35.80832481384277,66.49518013000488,61.447858810424805,
2021-03-12 23:02:09.832586,1615590129.832586,p384_rainbowIIIcircumzenithal,P384 + Rainbow III Circumzenithal,1694.265365600586,27.973175048828125,49.4542121887207,44.80767250061035,
2021-03-12 23:02:16.169910,1615590136.16991,p384_rainbowIIIcompressed,P384 + Rainbow III Compressed,1695.4824924468994,795.0484752655029,816.3723945617676,44.56138610839844,
2021-03-12 23:02:27.216226,1615590147.216226,p521_rainbowVclassic,P521 + Rainbow V Classic,4173.9490032196045,76.14469528198242,147.08280563354492,129.4705867767334,
2021-03-12 23:02:37.596179,1615590157.596179,p521_rainbowVcircumzenithal,P521 + Rainbow V Circumzenithal,4796.33641242981,55.69720268249512,101.50480270385742,91.56250953674316,
