Timestamp,Timestamp (Seconds),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,
2021-03-10 20:21:53.783438,1615407713.783438,20.3,3493.4409999999993,15.4,664891392,0.0,0,19.0,11976011776,
2021-03-10 20:21:54.284525,1615407714.284525,20.4,3493.4409999999993,15.5,672133120,0.0,0,19.0,11976011776,
2021-03-10 20:21:54.785688,1615407714.785688,21.5,3493.4409999999993,15.5,673157120,0.0,0,19.0,11976011776,
2021-03-10 20:21:55.286757,1615407715.286757,24.9,3493.4409999999993,15.5,674463744,0.0,0,19.0,11976011776,
2021-03-10 20:21:55.787856,1615407715.787856,21.2,3493.4409999999993,15.5,673677312,0.0,0,19.0,11976011776,
2021-03-10 20:21:56.288991,1615407716.288991,21.4,3493.4409999999993,15.5,673701888,0.0,0,19.0,11976011776,
2021-03-10 20:21:56.790095,1615407716.790095,20.9,3493.4409999999993,15.5,673656832,0.0,0,19.0,11976011776,
2021-03-10 20:21:57.291213,1615407717.291213,21.6,3493.4409999999993,15.5,675987456,0.0,0,19.0,11976011776,
2021-03-10 20:21:57.792388,1615407717.792388,22.1,3493.4409999999993,15.5,674717696,0.0,0,19.0,11976015872,
2021-03-10 20:21:58.293491,1615407718.293491,20.9,3493.4409999999993,15.5,674205696,0.0,0,19.0,11976011776,
2021-03-10 20:21:58.794747,1615407718.794747,22.6,3493.4409999999993,15.5,674721792,0.0,0,19.0,11976011776,
2021-03-10 20:21:59.295805,1615407719.295805,23.8,3493.4409999999993,15.5,674471936,0.0,0,19.0,11976011776,
2021-03-10 20:21:59.796874,1615407719.796874,21.8,3493.4409999999993,15.5,674471936,0.0,0,19.0,11976011776,
2021-03-10 20:22:00.297973,1615407720.297973,19.0,3493.4409999999993,15.5,675254272,0.0,0,19.0,11976011776,
2021-03-10 20:22:00.798920,1615407720.79892,24.6,3493.4409999999993,15.5,674979840,0.0,0,19.0,11976011776,
2021-03-10 20:22:01.300056,1615407721.300056,22.9,3493.4409999999993,15.5,673730560,0.0,0,19.0,11976011776,
2021-03-10 20:22:01.801166,1615407721.801166,22.7,3493.4409999999993,15.5,675528704,0.0,0,19.0,11976011776,
2021-03-10 20:22:02.302275,1615407722.302275,21.4,3493.4409999999993,15.5,675794944,0.0,0,19.0,11976011776,
2021-03-10 20:22:02.803383,1615407722.803383,20.4,3493.4409999999993,15.5,675807232,0.0,0,19.0,11976011776,
2021-03-10 20:22:03.304490,1615407723.30449,21.7,3493.4409999999993,15.5,676147200,0.0,0,19.0,11976011776,
2021-03-10 20:22:03.805583,1615407723.805583,20.3,3493.4409999999993,15.5,676159488,0.0,0,19.0,11976011776,
2021-03-10 20:22:04.306696,1615407724.306696,21.5,3493.4409999999993,15.7,683868160,0.0,0,19.0,11976011776,
2021-03-10 20:22:04.807804,1615407724.807804,22.3,3493.4409999999993,15.8,692379648,0.0,0,19.0,11976011776,
2021-03-10 20:22:05.308884,1615407725.308884,23.3,3493.4409999999993,15.8,692076544,0.0,0,19.0,11976011776,
2021-03-10 20:22:05.810039,1615407725.810039,21.2,3493.4409999999993,15.8,692576256,0.0,0,19.0,11976011776,
2021-03-10 20:22:06.311169,1615407726.311169,25.8,3493.4409999999993,15.8,691531776,0.0,0,19.0,11976011776,
2021-03-10 20:22:06.812295,1615407726.812295,20.3,3493.4409999999993,15.8,691847168,0.0,0,19.0,11976011776,
2021-03-10 20:22:07.313397,1615407727.313397,22.3,3493.4409999999993,15.8,692080640,0.0,0,19.0,11976011776,
2021-03-10 20:22:07.814550,1615407727.81455,22.8,3493.4409999999993,15.8,692326400,0.0,0,19.0,11976011776,
2021-03-10 20:22:08.315610,1615407728.31561,23.3,3493.4409999999993,15.8,692322304,0.0,0,19.0,11976011776,
2021-03-10 20:22:08.816798,1615407728.816798,21.2,3493.4409999999993,15.8,692817920,0.0,0,19.0,11976011776,
2021-03-10 20:22:09.317909,1615407729.317909,22.5,3493.4409999999993,15.8,692301824,0.0,0,19.0,11976011776,
2021-03-10 20:22:09.818978,1615407729.818978,20.8,3493.4409999999993,15.8,692305920,0.0,0,19.0,11976011776,
2021-03-10 20:22:10.320121,1615407730.320121,19.7,3493.4409999999993,15.8,692572160,0.0,0,19.0,11976011776,
2021-03-10 20:22:10.821212,1615407730.821212,20.3,3493.4409999999993,15.8,692834304,0.0,0,19.0,11976011776,
2021-03-10 20:22:11.322302,1615407731.322302,21.5,3493.4409999999993,15.8,693026816,0.0,0,19.0,11976011776,
2021-03-10 20:22:11.823406,1615407731.823406,22.0,3493.4409999999993,15.8,692768768,0.0,0,19.0,11976011776,
2021-03-10 20:22:12.324475,1615407732.324475,22.8,3493.4409999999993,15.8,693043200,0.0,0,19.0,11976011776,
2021-03-10 20:22:12.825585,1615407732.825585,21.4,3493.4409999999993,15.8,693026816,0.0,0,19.0,11976011776,
2021-03-10 20:22:13.326774,1615407733.326774,22.3,3493.4409999999993,15.8,692797440,0.0,0,19.0,11976011776,
2021-03-10 20:22:13.827888,1615407733.827888,20.1,3493.4409999999993,15.8,693317632,0.0,0,19.0,11976011776,
2021-03-10 20:22:14.329036,1615407734.329036,22.1,3493.4409999999993,15.8,694341632,0.0,0,19.0,11976015872,
2021-03-10 20:22:14.830160,1615407734.83016,21.9,3493.4409999999993,15.8,693039104,0.0,0,19.0,11976011776,
2021-03-10 20:22:15.331225,1615407735.331225,24.2,3493.4409999999993,15.8,693833728,0.0,0,19.0,11976011776,
2021-03-10 20:22:15.832344,1615407735.832344,19.7,3493.4409999999993,15.8,694321152,0.0,0,19.0,11976011776,
2021-03-10 20:22:16.333505,1615407736.333505,21.0,3493.4409999999993,15.9,695078912,0.0,0,19.0,11976024064,
2021-03-10 20:22:16.834625,1615407736.834625,19.7,3493.4409999999993,15.9,695336960,0.0,0,19.0,11976024064,
2021-03-10 20:22:17.335682,1615407737.335682,21.6,3493.4409999999993,15.9,697712640,0.0,0,19.0,11976024064,
2021-03-10 20:22:17.836818,1615407737.836818,22.6,3493.4409999999993,15.9,695103488,0.0,0,19.0,11976024064,
2021-03-10 20:22:18.337887,1615407738.337887,18.7,3493.4409999999993,15.9,696111104,0.0,0,19.0,11976024064,
2021-03-10 20:22:18.839089,1615407738.839089,22.7,3493.4409999999993,15.9,695115776,0.0,0,19.0,11976024064,
2021-03-10 20:22:19.340207,1615407739.340207,20.9,3493.4409999999993,15.9,695615488,0.0,0,19.0,11976024064,
2021-03-10 20:22:19.841291,1615407739.841291,23.1,3493.4409999999993,15.9,696406016,0.0,0,19.0,11976024064,
2021-03-10 20:22:20.342400,1615407740.3424,20.4,3493.4409999999993,15.9,696651776,0.0,0,19.0,11976024064,
2021-03-10 20:22:20.843522,1615407740.843522,22.6,3493.4409999999993,15.9,697167872,0.0,0,19.0,11976024064,
2021-03-10 20:22:21.344627,1615407741.344627,19.7,3493.4409999999993,15.9,697425920,0.0,0,19.0,11976024064,
2021-03-10 20:22:21.845716,1615407741.845716,23.0,3493.4409999999993,15.9,698224640,0.0,0,19.0,11976024064,
2021-03-10 20:22:22.346817,1615407742.346817,21.4,3493.4409999999993,15.9,698707968,0.0,0,19.0,11976024064,
2021-03-10 20:22:22.847888,1615407742.847888,23.6,3493.4409999999993,15.9,698982400,0.0,0,19.0,11976024064,
2021-03-10 20:22:23.349005,1615407743.349005,18.6,3493.4409999999993,15.9,698458112,0.0,0,19.0,11976024064,
2021-03-10 20:22:23.850101,1615407743.850101,22.5,3493.4409999999993,15.9,699273216,0.0,0,19.0,11976024064,
2021-03-10 20:22:24.351213,1615407744.351213,21.5,3493.4409999999993,15.9,699465728,0.0,0,19.0,11976024064,
2021-03-10 20:22:24.852301,1615407744.852301,21.8,3493.4409999999993,15.9,699723776,0.0,0,19.0,11976024064,
2021-03-10 20:22:25.353391,1615407745.353391,21.7,3493.4409999999993,15.9,700764160,0.0,0,19.0,11976024064,
2021-03-10 20:22:25.854522,1615407745.854522,22.0,3493.4409999999993,15.9,699465728,0.0,0,19.0,11976024064,
2021-03-10 20:22:26.355681,1615407746.355681,19.6,3493.4409999999993,15.9,699985920,0.0,0,19.0,11976024064,
2021-03-10 20:22:26.856761,1615407746.856761,19.4,3493.4409999999993,15.9,700231680,0.0,0,19.0,11976024064,
2021-03-10 20:22:27.357836,1615407747.357836,21.0,3493.4409999999993,15.9,700239872,0.0,0,19.0,11976024064,
2021-03-10 20:22:27.858905,1615407747.858905,21.8,3493.4409999999993,15.9,701038592,0.0,0,19.0,11976024064,
2021-03-10 20:22:28.359986,1615407748.359986,19.8,3493.4409999999993,16.0,701812736,0.0,0,19.0,11976024064,
2021-03-10 20:22:28.861116,1615407748.861116,19.5,3493.4409999999993,15.9,700796928,0.0,0,19.0,11976024064,
2021-03-10 20:22:29.362210,1615407749.36221,20.1,3493.4409999999993,16.0,701300736,0.0,0,19.0,11976024064,
2021-03-10 20:22:29.862883,1615407749.862883,20.8,3493.4409999999993,15.9,701026304,0.0,0,19.0,11976024064,
2021-03-10 20:22:30.364000,1615407750.364,24.3,3493.4409999999993,15.8,694308864,0.0,0,19.0,11976024064,
2021-03-10 20:22:30.865105,1615407750.865105,20.4,3493.4409999999993,15.8,694538240,0.0,0,19.0,11976024064,
2021-03-10 20:22:31.366184,1615407751.366184,20.7,3493.4409999999993,15.9,695595008,0.0,0,19.0,11976024064,
2021-03-10 20:22:31.866899,1615407751.866899,22.3,3493.4409999999993,15.8,694022144,0.0,0,19.0,11976024064,
2021-03-10 20:22:32.368031,1615407752.368031,20.7,3493.4409999999993,15.8,694546432,0.0,0,19.0,11976024064,
2021-03-10 20:22:32.869128,1615407752.869128,19.3,3493.4409999999993,15.9,695545856,0.0,0,19.0,11976024064,
2021-03-10 20:22:33.370222,1615407753.370222,20.2,3493.4409999999993,15.9,695062528,0.0,0,19.0,11976024064,
2021-03-10 20:22:33.871292,1615407753.871292,21.3,3493.4409999999993,15.8,694849536,0.0,0,19.0,11976024064,
2021-03-10 20:22:34.372384,1615407754.372384,21.6,3493.4409999999993,15.8,694763520,0.0,0,19.0,11976024064,
2021-03-10 20:22:34.873495,1615407754.873495,20.7,3493.4409999999993,15.8,694263808,0.0,0,19.0,11976024064,
2021-03-10 20:22:35.374634,1615407755.374634,21.9,3493.4409999999993,15.8,694530048,0.0,0,19.0,11976024064,
2021-03-10 20:22:35.875767,1615407755.875767,22.6,3493.4409999999993,15.8,694497280,0.0,0,19.0,11976024064,
2021-03-10 20:22:36.376885,1615407756.376885,20.1,3493.4409999999993,15.8,694259712,0.0,0,19.0,11976024064,
2021-03-10 20:22:36.877971,1615407756.877971,20.8,3493.4409999999993,15.9,695304192,0.0,0,19.0,11976024064,
2021-03-10 20:22:37.379062,1615407757.379062,20.3,3493.4409999999993,15.9,695554048,0.0,0,19.0,11976024064,
2021-03-10 20:22:37.880128,1615407757.880128,22.7,3493.4409999999993,15.8,694562816,0.0,0,19.0,11976024064,
2021-03-10 20:22:38.381259,1615407758.381259,21.8,3493.4409999999993,15.9,695558144,0.0,0,19.0,11976024064,
2021-03-10 20:22:38.882434,1615407758.882434,20.1,3493.4409999999993,15.9,695787520,0.0,0,19.0,11976024064,
2021-03-10 20:22:39.383627,1615407759.383627,18.5,3493.4409999999993,15.9,695533568,0.0,0,19.0,11976024064,
2021-03-10 20:22:39.884724,1615407759.884724,22.5,3493.4409999999993,15.9,695631872,0.0,0,19.0,11976024064,
2021-03-10 20:22:40.385813,1615407760.385813,20.7,3493.4409999999993,15.9,696381440,0.0,0,19.0,11976024064,
2021-03-10 20:22:40.886934,1615407760.886934,19.9,3493.4409999999993,15.9,696115200,0.0,0,19.0,11976024064,
2021-03-10 20:22:41.388031,1615407761.388031,20.2,3493.4409999999993,15.9,696119296,0.0,0,19.0,11976024064,
2021-03-10 20:22:41.889150,1615407761.88915,21.2,3493.4409999999993,15.9,695619584,0.0,0,19.0,11976024064,
2021-03-10 20:22:42.390246,1615407762.390246,22.5,3493.4409999999993,15.9,697286656,0.0,0,19.0,11976024064,
2021-03-10 20:22:42.891344,1615407762.891344,22.9,3493.4409999999993,15.9,697049088,0.0,0,19.0,11976024064,
2021-03-10 20:22:43.392490,1615407763.39249,22.1,3493.4409999999993,15.9,696274944,0.0,0,19.0,11976024064,
2021-03-10 20:22:43.893574,1615407763.893574,20.4,3493.4409999999993,15.9,696782848,0.0,0,19.0,11976028160,
2021-03-10 20:22:44.394742,1615407764.394742,23.9,3493.4409999999993,15.9,698064896,0.0,0,19.0,11976024064,
2021-03-10 20:22:44.895830,1615407764.89583,19.9,3493.4409999999993,15.9,698867712,0.0,0,19.0,11976024064,
2021-03-10 20:22:45.396895,1615407765.396895,19.9,3493.4409999999993,15.9,698822656,0.0,0,19.0,11976024064,
2021-03-10 20:22:45.898019,1615407765.898019,18.9,3493.4409999999993,15.9,699854848,0.0,0,19.0,11976024064,
2021-03-10 20:22:46.398824,1615407766.398824,23.9,3493.4409999999993,15.9,699166720,0.0,0,19.0,11976024064,
2021-03-10 20:22:46.899893,1615407766.899893,22.0,3493.4409999999993,15.9,700219392,0.0,0,19.0,11976024064,
2021-03-10 20:22:47.400990,1615407767.40099,19.4,3493.4409999999993,15.9,700735488,0.0,0,19.0,11976024064,
2021-03-10 20:22:47.902087,1615407767.902087,20.1,3493.4409999999993,15.9,700526592,0.0,0,19.0,11976024064,
2021-03-10 20:22:48.403201,1615407768.403201,21.2,3493.4409999999993,15.9,700968960,0.0,0,19.0,11976024064,
2021-03-10 20:22:48.904257,1615407768.904257,20.7,3493.4409999999993,15.9,700710912,0.0,0,19.0,11976024064,
2021-03-10 20:22:49.405351,1615407769.405351,20.8,3493.4409999999993,15.9,700227584,0.0,0,19.0,11976024064,
2021-03-10 20:22:49.906515,1615407769.906515,19.0,3493.4409999999993,15.9,700678144,0.0,0,19.0,11976024064,
2021-03-10 20:22:50.407676,1615407770.407676,22.2,3493.4409999999993,16.0,701501440,0.0,0,19.0,11976024064,
2021-03-10 20:22:50.908758,1615407770.908758,21.2,3493.4409999999993,16.0,701771776,0.0,0,19.0,11976024064,
2021-03-10 20:22:51.409881,1615407771.409881,20.0,3493.4409999999993,16.0,702427136,0.0,0,19.0,11976024064,
2021-03-10 20:22:51.910972,1615407771.910972,22.3,3493.4409999999993,16.0,701669376,0.0,0,19.0,11976024064,
2021-03-10 20:22:52.412044,1615407772.412044,22.7,3493.4409999999993,16.0,702177280,0.0,0,19.0,11976024064,
2021-03-10 20:22:52.913130,1615407772.91313,19.8,3493.4409999999993,16.0,701886464,0.0,0,19.0,11976024064,
2021-03-10 20:22:53.414181,1615407773.414181,20.7,3493.4409999999993,16.0,701612032,0.0,0,19.0,11976024064,
2021-03-10 20:22:53.914867,1615407773.914867,20.6,3493.4409999999993,16.0,702386176,0.0,0,19.0,11976028160,
2021-03-10 20:22:54.416009,1615407774.416009,27.5,3493.4409999999993,15.9,695627776,0.0,0,19.0,11976032256,
2021-03-10 20:22:54.917110,1615407774.91711,20.0,3493.4409999999993,15.9,696918016,0.0,0,19.0,11976032256,
2021-03-10 20:22:55.418237,1615407775.418237,21.9,3493.4409999999993,15.9,697405440,0.0,0,19.0,11976032256,
2021-03-10 20:22:55.919365,1615407775.919365,21.6,3493.4409999999993,15.9,697729024,0.0,0,19.0,11976032256,
2021-03-10 20:22:56.420468,1615407776.420468,22.3,3493.4409999999993,15.9,697753600,0.0,0,19.0,11976032256,
2021-03-10 20:22:56.921558,1615407776.921558,20.8,3493.4409999999993,15.9,697266176,0.0,0,19.0,11976032256,
2021-03-10 20:22:57.422702,1615407777.422702,19.1,3493.4409999999993,15.9,697761792,0.0,0,19.0,11976032256,
2021-03-10 20:22:57.923939,1615407777.923939,19.6,3493.4409999999993,15.9,696737792,0.0,0,19.0,11976032256,
2021-03-10 20:22:58.425098,1615407778.425098,21.5,3493.4409999999993,15.9,695463936,0.0,0,19.0,11976032256,
2021-03-10 20:22:58.926209,1615407778.926209,21.1,3493.4409999999993,15.9,698056704,0.0,0,19.0,11976032256,
2021-03-10 20:22:59.427334,1615407779.427334,20.4,3493.4409999999993,15.9,698019840,0.0,0,19.0,11976032256,
2021-03-10 20:22:59.928418,1615407779.928418,20.4,3493.4409999999993,15.9,698810368,0.0,0,19.0,11976032256,
2021-03-10 20:23:00.429525,1615407780.429525,22.5,3493.4409999999993,15.9,697495552,0.0,0,19.0,11976032256,
2021-03-10 20:23:00.930640,1615407780.93064,19.2,3493.4409999999993,15.9,698556416,0.0,0,19.0,11976032256,
2021-03-10 20:23:01.431728,1615407781.431728,20.8,3493.4409999999993,15.9,698810368,0.0,0,19.0,11976032256,
2021-03-10 20:23:01.932961,1615407781.932961,20.0,3493.4409999999993,15.9,698527744,0.0,0,19.0,11976032256,
2021-03-10 20:23:02.434044,1615407782.434044,20.5,3493.4409999999993,15.9,698343424,0.0,0,19.0,11976032256,
2021-03-10 20:23:02.935125,1615407782.935125,18.6,3493.4409999999993,15.9,699580416,0.0,0,19.0,11976032256,
2021-03-10 20:23:03.436185,1615407783.436185,19.3,3493.4409999999993,15.9,698007552,0.0,0,19.0,11976032256,
2021-03-10 20:23:03.937270,1615407783.93727,18.9,3493.4409999999993,15.9,698531840,0.0,0,19.0,11976032256,
2021-03-10 20:23:04.438346,1615407784.438346,22.2,3493.4409999999993,15.9,700092416,0.0,0,19.0,11976032256,
2021-03-10 20:23:04.939423,1615407784.939423,22.8,3493.4409999999993,15.9,698572800,0.0,0,19.0,11976032256,
2021-03-10 20:23:05.440540,1615407785.44054,19.2,3493.4409999999993,15.9,698814464,0.0,0,19.0,11976032256,
2021-03-10 20:23:05.941622,1615407785.941622,19.8,3493.4409999999993,15.9,698609664,0.0,0,19.0,11976032256,
2021-03-10 20:23:06.442771,1615407786.442771,18.6,3493.4409999999993,15.9,699023360,0.0,0,19.0,11976032256,
2021-03-10 20:23:06.943890,1615407786.94389,22.5,3493.4409999999993,15.9,698884096,0.0,0,19.0,11976032256,
2021-03-10 20:23:07.444958,1615407787.444958,22.0,3493.4409999999993,15.9,699666432,0.0,0,19.0,11976032256,
2021-03-10 20:23:07.946038,1615407787.946038,19.5,3493.4409999999993,15.9,699408384,0.0,0,19.0,11976032256,
2021-03-10 20:23:08.446856,1615407788.446856,20.1,3493.4409999999993,15.9,699621376,0.0,0,19.0,11976032256,
2021-03-10 20:23:08.947957,1615407788.947957,22.7,3493.4409999999993,15.9,700678144,0.0,0,19.0,11976032256,
2021-03-10 20:23:09.449021,1615407789.449021,20.3,3493.4409999999993,15.9,700403712,0.0,0,19.0,11976032256,
2021-03-10 20:23:09.950099,1615407789.950099,20.4,3493.4409999999993,15.9,700760064,0.0,0,19.0,11976036352,
2021-03-10 20:23:10.451215,1615407790.451215,19.3,3493.4409999999993,16.0,701476864,0.0,0,19.0,11976032256,
2021-03-10 20:23:10.952336,1615407790.952336,21.5,3493.4409999999993,15.9,700968960,0.0,0,19.0,11976032256,
2021-03-10 20:23:11.453416,1615407791.453416,20.8,3493.4409999999993,16.0,702517248,0.0,0,19.0,11976032256,
2021-03-10 20:23:11.954493,1615407791.954493,22.3,3493.4409999999993,16.0,702775296,0.0,0,19.0,11976032256,
2021-03-10 20:23:12.455626,1615407792.455626,20.1,3493.4409999999993,16.0,701726720,0.0,0,19.0,11976032256,
2021-03-10 20:23:12.956732,1615407792.956732,21.8,3493.4409999999993,16.0,701771776,0.0,0,19.0,11976032256,
2021-03-10 20:23:13.457881,1615407793.457881,21.5,3493.4409999999993,16.0,702263296,0.0,0,19.0,11976032256,
2021-03-10 20:23:13.958907,1615407793.958907,21.2,3493.4409999999993,16.0,702545920,0.0,0,19.0,11976032256,
2021-03-10 20:23:14.460013,1615407794.460013,19.7,3493.4409999999993,16.0,703283200,0.0,0,19.0,11976032256,
2021-03-10 20:23:14.961239,1615407794.961239,22.0,3493.4409999999993,16.0,702500864,0.0,0,19.0,11976032256,
2021-03-10 20:23:15.462402,1615407795.462402,20.1,3493.4409999999993,16.0,702500864,0.0,0,19.0,11976032256,
2021-03-10 20:23:15.963471,1615407795.963471,21.2,3493.4409999999993,16.0,702234624,0.0,0,19.0,11976032256,
2021-03-10 20:23:16.464607,1615407796.464607,19.7,3493.4409999999993,16.0,702509056,0.0,0,19.0,11976032256,
2021-03-10 20:23:16.965761,1615407796.965761,24.0,3493.4409999999993,16.0,704815104,0.0,0,19.0,11976032256,
2021-03-10 20:23:17.466865,1615407797.466865,21.8,3493.4409999999993,16.0,705331200,0.0,0,19.0,11976032256,
2021-03-10 20:23:17.967944,1615407797.967944,24.9,3493.4409999999993,15.9,700153856,0.0,0,19.0,11976032256,
2021-03-10 20:23:18.469036,1615407798.469036,21.8,3493.4409999999993,15.9,699445248,0.0,0,19.0,11976032256,
2021-03-10 20:23:18.970209,1615407798.970209,21.6,3493.4409999999993,15.9,700243968,0.0,0,19.0,11976032256,
2021-03-10 20:23:19.470852,1615407799.470852,20.4,3493.4409999999993,15.9,699727872,0.0,0,19.0,11976032256,
2021-03-10 20:23:19.971945,1615407799.971945,22.8,3493.4409999999993,15.9,700547072,0.0,0,19.0,11976032256,
2021-03-10 20:23:20.473141,1615407800.473141,19.9,3493.4409999999993,15.9,699969536,0.0,0,19.0,11976032256,
2021-03-10 20:23:20.974213,1615407800.974213,23.5,3493.4409999999993,15.9,697966592,0.0,0,19.0,11976032256,
2021-03-10 20:23:21.475292,1615407801.475292,20.3,3493.4409999999993,15.9,699195392,0.0,0,19.0,11976032256,
2021-03-10 20:23:21.976397,1615407801.976397,20.1,3493.4409999999993,15.9,699379712,0.0,0,19.0,11976032256,
2021-03-10 20:23:22.477481,1615407802.477481,21.1,3493.4409999999993,15.9,699387904,0.0,0,19.0,11976032256,
2021-03-10 20:23:22.978611,1615407802.978611,23.2,3493.4409999999993,15.9,698888192,0.0,0,19.0,11976032256,
2021-03-10 20:23:23.479711,1615407803.479711,20.8,3493.4409999999993,15.9,699895808,0.0,0,19.0,11976032256,
2021-03-10 20:23:23.980843,1615407803.980843,18.5,3493.4409999999993,15.9,699150336,0.0,0,19.0,11976032256,
2021-03-10 20:23:24.481940,1615407804.48194,23.3,3493.4409999999993,15.9,699138048,0.0,0,19.0,11976032256,
2021-03-10 20:23:24.982818,1615407804.982818,22.8,3493.4409999999993,15.9,699105280,0.0,0,19.0,11976032256,
2021-03-10 20:23:25.483904,1615407805.483904,23.0,3493.4409999999993,15.9,699596800,0.0,0,19.0,11976032256,
2021-03-10 20:23:25.985032,1615407805.985032,19.6,3493.4409999999993,15.9,700104704,0.0,0,19.0,11976032256,
2021-03-10 20:23:26.486141,1615407806.486141,19.4,3493.4409999999993,15.9,700362752,0.0,0,19.0,11976032256,
2021-03-10 20:23:26.986830,1615407806.98683,21.6,3493.4409999999993,15.9,699396096,0.0,0,19.0,11976032256,
2021-03-10 20:23:27.487967,1615407807.487967,21.3,3493.4409999999993,15.9,700362752,0.0,0,19.0,11976032256,
2021-03-10 20:23:27.989104,1615407807.989104,21.8,3493.4409999999993,15.9,700383232,0.0,0,19.0,11976032256,
2021-03-10 20:23:28.490214,1615407808.490214,19.1,3493.4409999999993,15.9,699588608,0.0,0,19.0,11976036352,
2021-03-10 20:23:28.991319,1615407808.991319,21.5,3493.4409999999993,15.9,699891712,0.0,0,19.0,11976032256,
2021-03-10 20:23:29.492378,1615407809.492378,24.2,3493.4409999999993,15.9,700628992,0.0,0,19.0,11976032256,
2021-03-10 20:23:29.993449,1615407809.993449,20.1,3493.4409999999993,15.9,699572224,0.0,0,19.0,11976032256,
2021-03-10 20:23:30.494576,1615407810.494576,19.1,3493.4409999999993,15.9,699297792,0.0,0,19.0,11976032256,
2021-03-10 20:23:30.995633,1615407810.995633,20.4,3493.4409999999993,15.9,699813888,0.0,0,19.0,11976032256,
2021-03-10 20:23:31.496723,1615407811.496723,23.3,3493.4409999999993,15.9,700805120,0.0,0,19.0,11976032256,
